Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
0.0,180.5,180.0,-9.23,12.0,3.0,0.04,180.0
0.0,180.95,180.0,-19.18,12.0,3.0,0.04,180.0
0.0,179.94,180.0,-6.43,12.0,3.0,0.04,180.0
0.0,179.86,180.0,-1.12,12.0,3.0,0.04,180.0
0.0,179.0,180.0,12.31,12.0,3.0,0.04,180.0
0.0,177.52,180.0,40.14,12.0,3.0,0.04,180.0
0.0,180.37,180.0,-8.19,12.0,3.0,0.04,180.0
0.0,179.78,180.0,6.53,12.0,3.0,0.04,180.0
0.0,180.63,180.0,0.07,12.0,3.0,0.04,180.0
0.0,181.17,180.0,-9.33,12.0,3.0,0.04,180.0
0.0,180.79,180.0,-9.56,12.0,3.0,0.04,180.0
0.0,180.93,180.0,-16.05,12.0,3.0,0.04,180.0
0.0,180.71,180.0,-12.21,12.0,3.0,0.04,180.0
0.0,179.15,180.0,5.06,12.0,3.0,0.04,180.0
0.0,180.2,180.0,-4.32,12.0,3.0,0.04,180.0
0.0,179.51,180.0,-14.38,12.0,3.0,0.04,180.0
0.0,178.97,180.0,22.46,12.0,3.0,0.04,180.0
0.0,179.93,180.0,-16.6,12.0,3.0,0.04,180.0
0.0,178.78,180.0,27.8,12.0,3.0,0.04,180.0
0.0,180.8,180.0,-22.06,12.0,3.0,0.04,180.0
0.0,179.72,180.0,9.01,12.0,3.0,0.04,180.0
0.0,181.13,180.0,-22.2,12.0,3.0,0.04,180.0
0.0,179.4,180.0,0.82,12.0,3.0,0.04,180.0
0.0,180.5,180.0,3.4,12.0,3.0,0.04,180.0
0.0,179.81,180.0,-13.46,12.0,3.0,0.04,180.0
0.0,179.64,180.0,10.14,12.0,3.0,0.04,180.0
0.0,180.59,180.0,-16.37,12.0,3.0,0.04,180.0
0.0,179.76,180.0,6.81,12.0,3.0,0.04,180.0
0.0,179.48,180.0,7.96,12.0,3.0,0.04,180.0
0.0,179.09,180.0,9.11,12.0,3.0,0.04,180.0
0.0,181.05,180.0,-17.16,12.0,3.0,0.04,180.0
0.0,179.7,180.0,15.87,12.0,3.0,0.04,180.0
0.0,181.26,180.0,-20.4,12.0,3.0,0.04,180.0
0.0,179.08,180.0,15.29,12.0,3.0,0.04,180.0
0.0,179.55,180.0,6.44,12.0,3.0,0.04,180.0
0.0,179.92,180.0,0.39,12.0,3.0,0.04,180.0
0.0,179.59,180.0,3.04,12.0,3.0,0.04,180.0
0.0,180.65,180.0,-12.38,12.0,3.0,0.04,180.0
0.0,180.41,180.0,-9.27,12.0,3.0,0.04,180.0
0.0,179.89,180.0,5.78,12.0,3.0,0.04,180.0
0.0,179.85,180.0,1.19,12.0,3.0,0.04,180.0
0.0,180.4,180.0,-9.15,12.0,3.0,0.04,180.0
0.0,180.12,180.0,-2.52,12.0,3.0,0.04,180.0
0.0,179.41,180.0,8.17,12.0,3.0,0.04,180.0
0.0,180.79,180.0,-6.82,12.0,3.0,0.04,180.0
0.0,178.78,180.0,16.33,12.0,3.0,0.04,180.0
0.0,181.3,180.0,-16.22,12.0,3.0,0.04,180.0
0.0,178.99,180.0,12.44,12.0,3.0,0.04,180.0
0.0,180.93,180.0,-10.79,12.0,3.0,0.04,180.0
0.0,178.74,180.0,17.66,12.0,3.0,0.04,180.0
0.0,181.08,180.0,-14.04,12.0,3.0,0.04,180.0
0.0,178.99,180.0,13.27,12.0,3.0,0.04,180.0
0.0,180.89,180.0,-6.4,12.0,3.0,0.04,180.0
0.0,178.81,180.0,20.8,12.0,3.0,0.04,180.0
0.0,180.3,180.0,0.12,12.0,3.0,0.04,180.0
0.0,180.15,180.0,-8.5,12.0,3.0,0.04,180.0
0.0,180.15,180.0,-3.34,12.0,3.0,0.04,180.0
0.0,179.6,180.0,5.71,12.0,3.0,0.04,180.0
0.0,180.7,180.0,-5.15,12.0,3.0,0.04,180.0
0.0,179.46,180.0,6.83,12.0,3.0,0.04,180.0
